day	municipality	both
0.4731374199128489	0.02189184843038541	0.022016335809432366
0.46871491034695434	-0.036498057567150445	0.011096181878990674
0.4778815952408849	-0.024103474451623863	-0.00350114217393381
0.47012813501072825	-0.029913513260560763	0.03578516690156662
0.4794452964463502	0.03381116106534571	0.014556324808041013
0.45348890121721097	-0.0553909827242355	0.05369461099476354
0.47407130630635314	0.004944732187849207	0.11998736341927203
0.48508032366567955	0.03125583929594765	-0.14401413913391778
0.4903398675685112	-0.08601263458759122	-0.019976286530303113
0.4910416230775278	-0.07529500906399812	-0.03780327718461652
0.4809738978567196	-0.09087766878123708	-0.05255913980779792
0.48058744979700196	0.05667514132056251	-0.05897899909941387
0.47696692858362955	-0.06855430183616686	-0.016667911721283752
0.4734638913753131	-0.0894766867473825	-0.08118584641554934
0.4756291206317167	-0.061335118875964954	0.014008802580528106
0.47707676994324877	-0.05651948587051572	-0.030827542728490993
0.4763321336184673	0.07498642482708488	0.037150971290399945
0.4790610324594091	-0.11997040770996632	0.009696706806461786
0.48213760286873325	-0.046895903090747926	-0.11261706684829004
0.4967005461655862	0.01879598088697867	0.07170026434475593
0.45936403852136726	-0.11761790510164374	0.021347034895605382
0.4961536953554336	0.019238247971537153	-0.04102948504868677
0.469168232622813	-0.006611105869069776	-0.0540933861789027
0.46737088099463553	-0.0017529749069928617	0.11254554112575167
0.4903451184176873	0.06646045173379793	-0.015372897715427667
0.48234299296282135	0.03430320728812644	0.054915243788979586
0.4937385480140753	-0.05425527923689556	0.0605017068564583
0.48596179490806896	-0.05606571442510218	0.06306923115573744
0.4845455451752104	-0.040098715687220385	-0.015434937975093203
0.49121383750208336	-0.018757706257765162	0.008028377153763103
0.47903793906586034	-0.054808423610269726	0.01714442487857712
0.4855386777296705	0.019557795989591235	-0.047602208060946165
0.49257723877458476	0.04005826188663868	0.0038724701453110625
0.4710728531439692	-0.03555367232387901	-0.015866284785312098
0.47900320905944416	-0.029420276482790386	-0.01617218862399841
0.49028276043450447	-0.05047736845648155	-0.028441133902914195
0.4620524717327559	-0.02959043013943026	-0.04268934374481124
0.4704411722254351	-0.07720540787874709	-0.010840717540735893
0.4807603982858107	-0.06291841620582472	-0.030837555855918474
0.46669638667286045	0.010311098113356216	-0.017516262380736485
0.4672476639327789	-0.04727716186431175	0.03245261014725597
0.48689124252264504	-0.030401862291255917	0.1146555819524792
0.481475853391596	-0.05171992426007421	0.06059811242751637
0.48790468955625566	-0.05830611614108855	0.12652873231949477
0.48606648654818196	-0.06082223221728305	-0.01040370207247927
0.48406355250287236	-0.059147460833027285	0.0066325449084292986
0.49441610078875103	0.005537683454179597	0.040551720764253577
0.4852939753292508	0.00839323951265142	0.012052344371087594
0.47523445840002815	-0.029154682054170808	-0.002168614203722214
0.470912330199347	-0.06814458706929132	-0.03323477304924464
0.47220014930055115	-0.05555398865088128	-0.08320480942939336
0.47681108731450506	-0.09350376764177697	0.09616664107512707
0.4717610608306172	-0.037209691094916654	-0.011991565357678724
0.49600924199274815	-0.0760316780264561	-0.0577031185341341
0.502433323876738	-0.0037980659685198344	0.011159758478337363
0.4777857441353657	0.07575913697133912	0.0025346398066943845
0.4761877711305733	-0.09120167011820668	0.029433179650350215
0.48890874199076056	-0.006122818620342375	0.08595211455753828
0.4657598697419932	-0.015991529303089707	-0.024491541245093024
0.4851265285583488	0.01382954490581249	-0.014102272830844025
0.4630040443491638	-0.0553790145009036	0.016319934171025823
0.4694327443951502	0.024558572323753105	-0.027608516156602664
0.47457383268305375	0.03441032734376907	0.045861592856069805
0.46565539592687827	-0.00029496831775127554	0.027639197722261134
0.4767808694389926	-0.04965747204760494	-0.14112349598871596
0.4795984848561953	0.03346590567874897	0.021430045560012746
0.4724170606124078	-0.008269456374187493	-0.01398892357399993
0.47001484651771425	-0.04160392370497549	-0.044901651395648653
0.4686898100692358	-0.06403204404403032	-0.06167278925291189
0.47044226788752386	-0.03166238316058213	0.0034889451501406094
0.4773584512331937	0.008411371807199777	-0.0618861380065062
0.4921321633757883	-0.024435407440068953	-0.05838222323211292
0.4775518618222569	-0.042909157676211555	-0.008739981595295687
0.4787643232890432	-0.0702958552112556	-0.03036239156679661
0.4697789799396999	0.015577329621294518	-0.017617784398646145
0.4842384714029078	0.03261737214653517	0.0832877734207955
0.4711562881832923	-0.0061114850878981235	0.055233272341186704
0.4625805902090061	0.021336313688451448	-0.0035964255942848534
0.4847823836147833	-0.052660010010397655	-0.019884452574529168
0.4616957814312379	-0.024841798188749525	-0.017710899703804777
0.48242250069455345	4.5438403537776824e-05	0.02507665449507959
0.4825683208437494	-0.015537969846416429	0.0239226321122818
0.4729447171835037	-0.06191660482826833	-0.1586395838703749
0.4888978889215623	-0.08051315735966019	0.034276921661517634
0.5000699472646414	-0.1002163510543306	-0.002276957765420093
0.47373084727375336	0.046254777910254605	0.005314270110788969
0.45871262597019447	-0.02533442062951941	0.008763647389858034
0.488843300249861	-0.07192794869485868	-0.0019042033428671762
0.47979565781309214	-0.06191948412228686	-0.01822000077487436
0.4738783210634117	-0.02164431761760649	-0.0072486009630101525
0.4790820130650768	0.008962567076741998	-0.027006465240244415
0.4875257712039304	-0.0024040264460150162	-0.028766548060636297
0.4865224649226452	-0.04357550386885787	-0.0672626974996693
0.47287990428978055	0.011449545147179285	0.008155582190372369
0.4907973180812636	-0.01644743503313914	0.0479329640859103
0.4780003190297701	-0.09982625703810176	0.025396131192223156
0.44298732533203916	-0.021381897998655752	0.048460660873117165
0.46907830588611804	-0.013472075492865106	0.014304056789892229
0.4715278313581887	-0.045897426005676915	-0.004269321091545113
0.4628488348816352	-0.002087979156002874	0.04195215765548988
0.46870982298983693	0.012994485548902158	-0.05203983652515216
0.476067361227679	-0.06482011117394856	0.008376107614539496
0.470812758445779	-0.0418601099516856	-0.06106439173657342
0.4849621456095865	-0.009203445721717784	-0.028933487896803018
0.4900704298781591	-0.03790477588776074	-0.0027823820122488225
0.48125464057423906	0.040297138676271944	-0.004647143297938329
0.4605553477520476	-0.001579572802779317	-0.007531014132784146
0.47783626509164673	-0.08008658152133251	4.374813904697786e-05
0.49771928018019834	-0.07837862981360966	0.09631425856775105
0.5004111331887421	-0.08081273482538603	0.015405538002358405
0.48186848674819965	-0.054068953851079064	-0.033568630845817064
0.4915733422318336	-0.07395754740667322	0.03170652165267614
0.48596570572396725	-0.04247030207507626	0.07600907017754842
0.49429806242899027	-0.0917027969833248	-0.08008508214522846
0.48004956797899434	-0.08444112223773821	0.0409677046661895
0.4711252492648493	-0.03052220276830401	-0.03577443702619672
0.4965396559184025	-0.04480120681223305	-0.03807040709313583
0.4835305643438457	-0.047909570231314896	0.06021462433616377
0.478866286974954	-0.049862430353895475	0.08242831039806116
0.4796714806087114	-0.11769634564945068	-0.004400896637907201
0.4694270675441033	-0.05342480009255378	-0.0072277860219789394
0.48899784381407774	-0.03507760036703388	0.030212711942208013
0.466315791148378	0.006294194299845841	0.027848827044957183
0.45790272070374616	0.03372953665038928	0.07105597845047905
0.47929312819845543	-0.05923214156044736	0.07815129548489531
0.4476535268767614	0.026431318161510065	0.0006061107215945555
0.48981153864513777	-0.10189990851339585	0.03355822631973182
0.4671264152809334	0.053276670226513397	0.011495115721721023
0.4674944323859188	-0.0038501665129908025	0.013260880278892932
0.4813724806550826	0.04474044321422781	0.04116470245854201
0.47188546920919544	0.0030565037081533024	0.07206168831062507
0.4734315511774608	0.007880994468017133	0.027822487966369724
0.48852876003658596	0.04970348045566496	-0.016435676523124696
0.46973287359360116	0.03350378537427945	0.13155936450015532
0.4917728359349748	0.020231509664884215	0.05924477082313596
0.48131438058527043	-0.00983987957071342	0.001809018931944176
0.47799407948662576	-0.09248759285658534	-0.11804943822936799
0.4761329091665886	-0.04641742607229964	0.04216082291799665
0.45371154037690387	-0.02016217755282569	-0.031086214900468007
0.49689093367907994	-0.0014918103548846216	0.051335741314155636
0.4763806416052186	0.026411178018875728	-0.002382615188126262
0.472751848805467	-0.1376301987185621	-0.017913525958257057
0.4729767288298619	0.04476377554654664	-0.018080579183062655
0.46564065560058343	0.031668936984507234	-0.06686551511020385
0.4609255187210412	-0.08075429853495691	0.11489336922803906
0.46523950759896043	0.02976565065437256	0.014786034103842976
0.46665844953293834	0.05521058233017062	-0.042635305266020794
0.47932143740041827	-0.0658332915737705	0.012243180635222565
0.4673508520960441	-0.01606355171793432	-0.10760756736550288
0.47138334562867423	0.00851530335200626	-0.02677315001901292
0.4736330751156122	0.02046254469846261	0.05677239581294976
0.46659959285754393	0.03279455529402042	0.013702604059851247
0.47143117453749045	-0.1263752035572842	0.007958149741703658
0.4720034383373791	-0.03573562002555968	-0.030675009695010445
0.4870940219747937	-0.03757662426269544	-0.07010731677957903
0.46686529634987944	0.03442127920796286	0.05199500714619349
0.46847700102198647	0.00356232290298722	0.07922054382286946
0.47759959149870124	-0.07272184458532566	-0.09639604875798537
0.4721458535813701	-0.03443547681482299	0.03542934650885376
0.4806003409504165	-0.07373155478229318	-0.03514753106041394
0.45805346000050357	-0.06375012954582118	0.012452040708952372
0.4812827810547759	-0.01406376402471608	0.08068257545068856
0.4785838939504201	-0.06528389179217856	-0.11008750786930523
0.48685075415319146	-0.1114366297040596	-0.015163367118603019
0.4730493149756617	-0.00909612994147593	-0.00861695426525314
0.47069117789965276	-0.09710530970568652	-0.02357504669452626
0.47832272933313896	-0.009181470709673869	-0.001543744964409946
0.48768931334284776	-0.0745610456277674	-0.0467909562385854
0.46472232786402057	-0.007672891782571301	-0.0033712559860756856
0.5050905080665075	-0.11496447022580109	0.0498489845019339
0.4728182573952949	-0.0325439005830478	-0.01748550146901501
0.4812795440756208	0.05860694305274116	0.017619881579176787
0.48198113580259544	-0.13499249586362166	-0.08484173221097768
0.47502998901602983	0.0037156733060399426	0.036573353715533934
0.47741078696259487	-0.016789070817737242	0.047922511697593304
0.4780890630433732	0.07759736421450336	-0.003984592308755533
0.4765761241662934	-0.009965066108595788	0.09415465048711885
0.4664021694828035	0.06345016343252088	0.013569704403261593
0.4685076163491608	-0.02390165765306449	-0.08923767419547486
0.4805225128437202	-0.050801979350758114	-0.007192590577774054
0.4896686673585407	-0.06102222308098314	0.07955250448526269
0.4820287012885866	-0.0430905915555882	0.05000846293903862
0.4892012761721455	0.021310193825588703	0.12841050402419424
0.4609493456026627	-0.06257194619127267	0.007168397723083971
0.4791315839344709	-0.024209879094776388	0.02004678929756766
0.4840626736979341	-0.05952045029282387	0.03485675406660891
0.48238980384904356	0.09719170486426713	0.021110799865901135
0.47228742826470355	-0.0196279905359574	-0.0030581920515046048
0.4828643921666474	0.0008992228145675064	0.013738871069996331
0.47285133183590294	-0.007958646088255673	-0.03549847355562815
0.48966543219615244	0.0427788095597286	0.014008180765636594
0.47064652131032547	0.02939607173216871	0.0036260908987545064
0.4841863486788637	0.00845021119562339	-0.04110662313641015
0.48021655319501183	0.004554609712453074	0.08011928797753874
0.48461060495497826	-0.007715247415547313	-0.08740638975998981
0.48548180132412017	-0.061308656915636764	0.013118735546757089
0.47642602480484014	-0.0881800972116348	-0.0004821905350264094
0.47494981392143165	0.022618415346453417	-0.02425303708158592
0.48925771501443377	-0.051121993344455094	0.027677498586899673
0.45894053729581513	-0.011534362572383619	0.09934763228242612
0.49318906080415204	-0.06553815694334728	-0.10645324298065119
0.4718686108468468	0.028834047907892717	0.026189664671765728
0.4618065768745789	-0.0582522733774706	0.08369879581322871
0.47926726938761827	0.05999204910795857	0.0020748212980079765
0.46868483661491595	-0.022083348288937998	0.02009122743686507
0.4846459830622962	0.033185156520603366	-0.02353303560535943
0.4679507755464273	-0.04518041742114122	0.08193929299333115
0.48177820020480316	-0.013499051278554844	0.025659387459542934
0.493761038733955	-0.015924515662707823	0.03645397146502328
0.4716167545992782	0.024293645531628234	0.1047333990328933
0.4705536910306402	-0.020878755838013182	0.06673066710717974
0.4802747462219883	-0.057527491222044425	0.04745982306336167
0.48688579845845636	0.012722913643172426	-0.020604308832903637
0.47667123359451863	0.025355830708595855	-0.05543677825724476
0.4788727021543956	-0.007074802750593028	0.011317839050712139
0.49417304693429903	0.04844855421918161	-0.05246775363589855
0.46862270880232587	-0.056463277464558335	0.010137993452101922
0.46452080619410013	0.016260611238069596	-0.0419588276443532
0.48418069106487555	-0.08776755957037921	0.05751347617895055
0.4913372910584309	-0.05558994275757577	0.06290901997207335
0.48682598317436765	0.012968107542467147	-0.017601696260900378
0.48172785695811254	-0.08687832270254424	0.04249297577600689
0.4964869078537407	-0.08155004358250179	-0.035689260742111185
0.47256709313247347	0.026056292188791273	0.011715847958024656
0.47565491358905854	-0.011184206928609278	0.012603137436211852
0.4695271369369977	-0.017979653009718797	-0.032648387048557645
0.47846003302654827	-0.01859083858922032	-0.04850195966761339
0.47958937877734586	-0.011077690555857533	0.014449846051283445
0.47287813206367857	-0.05789355225868478	-0.05084815024963662
0.4763712780627759	-0.12228116690655826	0.04141554997104448
0.4764575180000315	-0.02399525133962406	-0.038933903419931776
0.48274138315319437	-0.030965316160033108	0.044474727145001704
0.47214907666923744	0.0015547158050105098	0.06566538893387339
0.4712230588979712	-0.018182941411568197	0.08488735257879532
0.46037546448869887	-0.03403920410329782	-0.007976311316193885
0.47642263316653877	0.01518697214499722	0.0470990289110162
0.4827431442819605	0.0805900918011117	0.03685852895321522
0.48326232053705054	0.015474142505275134	0.08169532489583599
0.47680193732847226	-0.11093190564062701	0.021650971370377026
0.47252852726103545	0.02221507742793541	0.02076773943184009
0.4661494069428388	-0.08287118004555045	-0.04780683792009088
0.4891970973519383	-0.00973780708506319	-0.07507422182953834
0.46084731276065766	-0.04293092804385339	-0.06047226427179253
0.4676191317695119	-0.10313464830213888	0.005957567165227254
0.49093987910476583	-0.19891202423804735	-0.04801679902082705
0.45614712125536216	0.009857245267498363	0.012048043030693357
0.46821985961032386	0.015665281640269486	-0.004818654987690048
0.47680741003163424	-0.05610369234196446	0.018720460267595662
0.47564503388948515	-0.0043708354974023155	-0.02083282169575475
0.4755930870274662	-0.017193147796631787	-0.010575112730940708
0.47423086391721897	-0.05105205149753255	0.0034308464441516967
0.4843140328057148	-0.051651060958382906	0.021849673725101337
0.47587574539591476	-0.0929365672800915	-0.00567761265914614
0.4828427969755131	0.005306052525009816	0.0967224195767834
0.46564593892614914	-0.06635387420466127	-0.019608568373400668
0.46894913364328217	0.02555229120084774	0.12841461098296394
0.4814568406286673	0.009734552986694544	0.0043465415982995225
0.4673109020334257	-0.004869233999608941	0.009978091125742916
0.48321334524793536	-0.10707201971586905	0.11352086721261062
0.4590822905318899	0.03319204011996202	-0.024045921472260735
0.46644750611545854	-0.0252321193443101	-0.03931188206836406
0.46024781788827457	-0.02049506632231729	-0.008995576732598248
0.47788090482320006	-0.027182492270338685	0.011538035657168657
0.48894266152061416	-0.06611573397845813	0.12164676514190371
0.4769735723545774	-0.08146807127400257	-0.09792304142235068
0.4732899347319487	0.025333434307496502	0.021162796994760983
0.4861086760563834	-0.03288451825788653	-0.055032918620155274
0.4778926056030549	-0.06509585617520738	0.025500054353737686
0.46172498514566435	0.017957510828573553	0.039001715589222004
0.47543905473027726	-0.09182201366593162	0.02676585689243745
0.46400121646344844	-0.0872938361618418	-0.07847563794946692
0.4672832500213665	-0.09999302681226495	-0.03738802969515687
0.4756698592527335	-0.08317394272331645	0.08940088335418629
0.47997770435910575	-0.04539333271092984	0.018807021083715653
0.4757155692291465	-0.06372531002425129	0.017502274489333818
0.4688457052240085	-0.008238238850996362	-0.05746571166282078
0.48187858801147476	0.015511931145733139	-0.007632130526465486
0.4681781994713513	0.0025922423497866534	-0.013360654278899714
0.45871723430112543	-0.008461153549376805	0.08806576326102238
0.4704210078543955	-0.0565980443063193	-0.036329854508042256
0.46890808578649146	0.016494435486944035	0.07005691799171385
0.4829246876144096	-0.05660146173768002	-0.014747299795085201
0.4789043098424826	-0.011266798076740586	0.055112226526187406
0.486318384010307	0.003977233483530794	-0.07688529445814106
0.4748481094944481	-0.03595375215252295	-0.021990201675952413
0.47659021284196856	-0.003797137474704495	-0.08213024782413138
0.46627401630546117	-0.042701218670298906	-0.02836607664052723
0.47868905519678073	0.047467972976788765	-0.024145659301222554
0.4673018782823517	-0.09536279791813282	-0.018927058899017024
0.49207764339674415	0.034350150889536545	-0.043385258614798396
0.4719895378362824	-0.03400722539736621	-0.06312171460124144
0.49866089306303724	-0.01621898531806595	-0.012990317771670453
0.48531225195941224	-0.009993068571825529	-0.01831379410561176
0.4716640489607762	0.004562962986531703	0.06959229598178863
0.47983625338876285	0.008181990824164896	0.03605103974378305
0.4715470171006477	0.0075409493991365735	0.016434066700734214
0.4714030966709485	0.005085090782017559	-0.027995585814090295
0.4811996902765844	-0.05133999287767585	-0.06769633211307825
0.4796235341687223	-0.008986265470604226	0.04698856957581569
0.4736957319104977	-0.035360386314543586	-0.15525764716862267
0.4836247156704065	-0.04948085391437465	-0.028303728704733907
0.4656484977311008	-0.04778785517032878	-0.1011536047488771
0.47775702097990264	0.06334192575366608	0.05028088952947865
0.48043897946208286	-0.006976002795638284	-0.05380945335801446
0.4903241235900002	0.027164509392018532	-0.017342849124263402
0.4613635761045725	0.001795495409414572	-0.11854262417465566
0.4772306196918126	0.07815179209333198	-0.06441859379121824
0.4763428702256809	0.018702650950222985	0.0371568079657164
0.47968403893544304	-0.03589154961753804	0.07378781339668708
0.47819541879892596	-0.019755761471534638	-0.03702297479008154
0.49011842354540597	-0.045347452930998344	0.022115275723083024
0.45721132389565183	-0.08644395694019087	0.037346012421948946
0.49648712502642656	-0.03851181950473058	-0.10188389792143676
0.4643395886423744	-0.06480053682943819	0.070259964204103
0.48783586549950914	0.013751154643269278	-0.05492262911151374
0.4725115113085678	-0.002290811189101767	-0.0354044623484787
0.4990585695954719	-0.06340943497368517	-0.002412842358591392
0.4821232557091984	0.019565654007994072	-0.06963322468443417
0.46987316189489187	-0.03214237255195481	0.06171123459359678
0.4885412416139673	-0.03816734767900471	0.031863778689656126
0.4760624371846081	-0.07918527329275095	-0.025600142221173464
0.46842238513546763	-0.05030492932873393	-0.029265148023140973
0.4813359060325317	0.014366818292591297	-0.14224343314730564
0.4813198785287738	0.02240914600852409	-0.04276274165108923
0.48466731179677974	-0.038842896979280055	0.014088555098021848
0.4936731754271918	0.001466490211472988	0.061125797479295856
0.4764371023871516	0.034926547230313305	-0.03256032848204386
0.4750720095620249	0.012393583473282274	-0.027716228434165612
0.4867703835376034	-0.012896848116550312	0.012121937239033855
0.4923121293258498	-0.09470184918058512	-0.06400008537507502
0.46926575548622906	0.0197454039892898	0.02475945568703979
0.47562074041932795	-0.06654515952876307	-0.027648507268085876
0.4745188717147078	-0.01759433337246456	-0.003442081755349434
0.47617359401081866	-0.10146741152489755	0.04664652881981138
0.47200279113039695	-0.007706893456899493	-0.019217955822348184
0.47042254996212857	-0.0367255991622197	-0.09922974150696964
0.4930255387937612	0.03597235225134559	-0.07907413069254296
0.4497332391821149	-0.03605631179423509	-0.04472283066388471
0.49122720788851926	0.011199623394799227	0.04370046398826518
0.4814987892377683	0.034681620569573	0.004262194741621318
0.489872673063684	-0.002687295013509269	-0.06464733177573033
0.46030567736535083	0.058042389543620204	-0.07165186211967568
0.47790170835469864	-0.11692450327491767	-0.038439155789820746
0.47414687293988483	-0.07276085574119323	0.01860711342184605
0.46589259873779026	-0.08751425542203346	0.023396661169871692
0.47145469956727293	-0.04485023650184603	-0.058849127138584076
0.4694879808572015	0.0006223171748173596	0.010317332324211037
0.4888395566247746	-0.07514223773763944	-0.020019273699627842
0.4620888572152754	-0.031123315808787987	-0.004772721849406359
0.477887174625021	-0.06237637012820416	-0.038656088773119934
0.48455387386320764	-0.1065850578464775	0.009881107547076337
0.4662518659239862	-0.002566258102309458	0.05138827220787252
0.47250028510843767	0.018528721503568726	0.0043456180726106595
0.4792528392607284	0.03975581912334672	-0.0060617393349737024
0.45654268953080135	0.04297815185807445	-0.001846402363988976
0.4661272323519213	-0.01124933868214598	0.001150244364785471
0.48196174221021626	-0.07471894457167437	0.016848735723404996
0.47864803182164184	0.050001266044473136	-0.023693150195330994
0.4821279128256877	-0.02918592359134145	-9.840013445257411e-05
0.4833365255095219	-0.07235547279649611	-0.03362189310006629
0.46620922919088864	-0.08790259858394477	0.03788679003655405
0.47477750019450776	-0.013344320754226284	0.02265138390213856
0.47763919235007635	0.025591751227019073	0.05699544681511688
0.4758760073379452	-0.02831643197791164	0.09512323585632303
0.48684184317568335	-0.011877615814709676	-0.036719451973964735
0.44951899924966693	-0.05108164100160295	0.020886119013672582
0.47067294757170164	-0.013385427600239688	0.050764396910443786
0.4783233936679131	0.02485596507600388	-0.014778845117825175
0.475060898555489	-0.06272150382149833	0.05818385144541593
0.4716646911508946	0.0145387904906188	-0.080539712515243
0.4862239001466673	-0.06185207841160308	-0.04497157764078932
0.4868148311553229	-0.06137010171234722	-0.044957359138762615
0.4849013481612268	0.009803324678386748	0.02375464136239751
0.4599050533379072	-0.04217026573897357	0.02760831455644239
0.49263992416468533	-0.061429761718541136	-0.004452597945919975
0.4713982483844574	-0.014869055600869022	-0.02733884451675619
0.47831691497913875	-0.033104115194949504	0.03682614504671744
0.48057188359004943	-0.012406102304557748	-0.0412597982496516
0.48354520460271183	0.018611981056399333	0.011010838431067201
0.47091066517859903	0.030755935006582594	-0.005893700548880308
0.4934601344295203	-0.013971301945171665	-0.04741988475551374
0.4790170723753785	-0.0727280518778716	-0.04661409463618782
0.4765855286076505	-0.12447611218727017	0.0625450924604887
0.47169373714448204	-0.03608340119268054	-0.08640694859403593
0.4853885202373208	-0.013133623500632928	0.007600209977762905
0.4766421202191609	0.028071678248210764	0.02895194924103806
0.4703465872943992	-0.04656697666177692	0.060959589796430756
0.4608152815131512	0.026698685875897618	-0.00247246519372501
0.4717916676776173	-0.005084889904552395	0.03819983240492609
0.4655386525820772	-0.04212693348521489	0.014968322378627563
0.47563082827968994	-0.05333325821031215	-0.026912379031504577
0.5050215381593012	-0.017139093477700634	0.019081207251955293
0.46744575895053486	-0.048922241609133874	-0.024125145673870096
0.46858544937954816	0.05695285302168213	-0.00027170244850048395
0.48427662679714145	-0.03501357948414842	-0.0040723229819820544
0.47885852836537884	-0.04979554543958197	-0.01832702283020293
0.47394242907040096	-0.06286294582865735	0.005028250684725187
0.4737297186870283	0.027880190952674508	-0.07789013973148474
0.48754810595632214	-0.03973137705734014	-0.018960281520665822
0.491081833836831	-0.04292222720981825	-0.008144440630478157
0.47801934719947264	-0.016029873600752812	0.0026823559778103656
0.4907128359658023	-0.08454437801579463	0.009680861792837385
0.4767060066258482	-0.05922432974053971	-0.0456175373804699
0.48273422551434103	0.015806625108608564	-0.091166114324191
0.4766634404633833	-0.06292524959880928	0.038817029069757834
0.46853066685317357	0.042912682592413334	-0.08641791674486672
0.482914927706002	-0.02020013308709985	-0.037338926111441496
0.4834295295319981	-0.021555729097156348	0.022771899140401577
0.4762993619537046	0.03760278991201215	-0.03529836027780465
0.47001073088327444	-0.03165002309538337	0.025831154985347243
0.4803684001833221	-0.038502683650961635	0.08418343039614264
0.4737279621615191	0.06540185319038601	-0.02398374770537977
0.46668413277226156	-0.07186492591520353	0.031247828129260084
0.48813170869098615	-0.06535187860585207	-0.059956892836067026
0.4781032409066161	-0.059959298330376526	-0.020975572070626766
0.46421964706411484	-0.09433945943023735	0.0302663174239999
0.48258672170942063	-0.011039608329632238	-0.018142080305972908
0.4753077804744812	0.016766795712552688	-0.046647278730059694
0.4753616386985581	-0.0459528254411928	0.05420074642920677
0.4869451558675583	-0.08855126315070593	-0.0037026484215366066
0.45797084810775096	0.038051569181184755	-0.0438560985128154
0.49571856616575966	-0.08331920357198003	-0.05061257194047782
0.4770933831879911	-0.04528643004568168	0.0385074510718586
0.45617545230367584	-0.03765130059886719	0.008008361196533307
0.4912001630082725	-0.06571500547533052	0.07907421362874047
0.48405251075888106	-0.0026101716755608825	-0.032090634960154546
0.49005126186669834	-0.023389053119379662	0.026824464405233363
0.4806208083831326	-0.03146055432294904	-0.02734758326900984
