simRound	simID	alphaRest	alphaAmp	alphaShift	infTicksCounts	avgVisitsCounts	pVisits	propSocialVisits	locPerSGCount	establishment
5.0	2999650.0	0.0005876804999999999	0.32778695	0.15685155	4.7162591	3.7974905999999997	0.11016999499999999	0.08179895	9.001334149999998	0.0
5.0	7786923.0	0.0114225165	0.21836124999999998	0.83314355	4.9669721	4.521504999999999	0.278247245	0.12543854999999998	18.56000045	1.0
5.0	9429661.0	0.0195399315	0.62922795	0.29298365000000004	5.7991899	2.0933433999999997	0.148420355	0.57381635	16.22955545	0.97
5.0	9971728.0	0.0119038395	0.26843795000000004	0.9020450499999999	4.8381302999999996	3.0107353999999997	0.8886138349999999	0.78050475	6.643198550000001	0.98
5.0	4261117.0	0.024474187499999998	0.55965305	0.9811436499999999	5.5190567	4.7358294	0.10590939499999999	0.95295305	2.8087629499999998	1.0
5.0	9969197.0	0.029649760499999997	0.00797575	0.08434715	4.8295287	3.5203965999999998	0.8564455849999999	0.5644384499999999	4.53830065	1.0
5.0	6570251.0	0.0251129625	0.022494649999999998	0.08638175	5.0562863	1.1961086	0.4095379849999999	0.18567594999999998	6.59154135	0.94
5.0	6909641.0	0.0171502755	0.6201447499999999	0.09914785	4.2934447	2.0325446	0.666653765	0.02976475	11.44096265	1.0
5.0	1057568.0	0.0037958684999999997	0.78895595	0.7604263499999999	5.5933833	2.9171958	0.648744755	0.54853645	1.89060885	0.62
5.0	2855702.0	0.019883527499999998	0.5457071499999999	0.19552475	5.4681187	2.6345658	0.22265100499999996	0.96744005	16.909326049999997	1.0
5.0	4886942.0	0.027440908499999996	0.12193245	0.8558184499999999	4.5688813	3.277419	0.080673935	0.30975505000000003	15.742503749999997	1.0
5.0	9679362.0	0.022765009499999996	0.7998777499999999	0.47744345	5.8755439	4.5541158	0.768736895	0.5875610499999999	2.73724695	1.0
5.0	454431.0	0.0076459994999999985	0.60901585	0.17482185	4.5160121	4.3504202	0.9021413749999999	0.03834105	13.65772875	0.99
5.0	3629729.0	0.0087301875	0.90796225	0.42808075	5.0216667	1.6912601999999999	0.4966979449999999	0.98941065	15.08796325	0.01
5.0	8127049.0	0.026679070499999995	0.6539374499999999	0.56741645	4.0854725	4.6947642	0.551753465	0.90402175	17.97607915	1.0
5.0	9347696.0	0.0201890235	0.42961404999999997	0.41771735	4.6762857	1.3471473999999999	0.599428625	0.36879794999999993	19.297806549999997	0.76
5.0	5540330.0	0.0167065425	0.41546215	0.5397828499999999	4.7475073	1.0025654	0.149264915	0.8470164499999999	12.914952249999999	0.2
5.0	9374920.0	0.0166502595	0.5325468499999999	0.5234075499999999	4.8173607	3.374513	0.8552090749999999	0.7349359499999999	17.81946405	0.99
5.0	3128363.0	0.0112368855	0.65910405	0.97785545	5.3922191	1.8939522	0.788404775	0.41597624999999994	8.635479649999999	0.99
5.0	2787106.0	0.0224114955	0.74888675	0.88518955	4.9666675	1.8433826	0.7968437150000001	0.21750275	2.4629838499999996	1.0
5.0	5119313.0	0.0296729565	0.65892895	0.82663785	4.2151191	3.7274186	0.7689861949999999	0.5186305499999999	16.36088535	1.0
5.0	2811694.0	0.0117796515	0.42392575	0.48810604999999996	5.3527293	2.7945858	0.159814625	0.66797875	14.114988449999998	0.9
5.0	7981115.0	0.016492618499999997	0.80553055	0.62259715	4.6071127	1.7393846	0.17435043499999997	0.20032994999999998	11.127073150000001	0.12
5.0	7387608.0	0.023368840499999995	0.06834065	0.16329435	4.4319199	2.7776082	0.08204049499999999	0.42986574999999994	15.98776905	1.0
5.0	8824519.0	0.0286641045	0.053468249999999995	0.57114595	4.8205173	1.4714174	0.754824875	0.17000625	14.66389275	0.96
5.0	4739009.0	0.0158606775	0.8519466499999999	0.7950549499999999	4.1587521	3.9160126	0.15374619499999997	0.06914705	19.84211855	1.0
5.0	3625984.0	0.015747334499999998	0.5354645499999999	0.02925775	4.8806283	4.6637034	0.6949986349999999	0.99691115	4.48709945	0.87
5.0	1219570.0	0.0280537815	0.8377690499999999	0.19678165	4.0532199	3.1577534	0.8460117049999999	0.43402135	4.516838249999999	1.0
5.0	7697092.0	0.0109242855	0.55607615	0.20661485	4.3559833	1.1588478	0.18542691499999997	0.058854149999999994	11.044128650000001	0.62
5.0	2647323.0	4.52955e-05	0.19566545	0.34215365	5.0267431	4.1292342	0.733723205	0.25398495	4.2039538499999995	0.0
5.0	4797674.0	0.022420789499999996	0.9052972499999999	0.65024635	4.3109993	4.1791926	0.509828585	0.89900085	10.419110349999999	1.0
5.0	9014015.0	0.0051420315	0.33508945	0.41375324999999996	5.1078085	3.3011026	0.688959545	0.81372785	1.9266499499999998	0.78
5.0	4707139.0	0.0042924615	0.09231265	0.74763175	4.9176467	1.7275534000000001	0.7846484449999999	0.038968649999999994	12.20096835	0.02
5.0	5425095.0	0.013809058499999999	0.72352225	0.72778985	5.0134409	3.545943	0.769451585	0.72563545	18.58762075	1.0
5.0	4877591.0	0.0013442444999999998	0.34513615	0.9610113499999999	5.2843859	2.9162706	0.8632888249999999	0.28535235000000003	5.9831955500000005	0.05
5.0	3975004.0	0.0063673065	0.87815105	0.83679645	5.7577403	4.014253	0.9252333049999999	0.19580725	7.80881055	1.0
5.0	4702956.0	0.0181524915	0.19061514999999998	0.56213205	5.2969041	3.499443	0.410403875	0.51340365	9.12606915	1.0
5.0	1909889.0	0.0073361354999999994	0.73675585	0.65924625	4.3829735	1.2797114	0.43978968499999993	0.10683535	11.870203049999999	0.0
5.0	9006347.0	0.023534305499999995	0.31315044999999997	0.21546454999999998	5.0403151	1.3570506	0.767925365	0.89672915	19.266874549999997	0.97
5.0	197759.0	0.024734647499999998	0.7837120499999999	0.94397455	5.5335483	3.794161	0.623763635	0.13770305	19.335724850000002	1.0
5.0	9989903.0	0.012104491499999998	0.48318344999999996	0.9506226499999999	5.4632119	2.6053658	0.407116895	0.16228694999999999	1.96585075	1.0
5.0	7204065.0	0.0213943605	0.65890465	0.51392655	5.478680499999999	4.2788698	0.263125805	0.8580542499999999	10.98621475	0.99
5.0	5375116.0	0.0048138255	0.81857825	0.30548125000000004	4.2323047	4.4106422	0.44977374499999995	0.88157665	9.78105045	0.88
5.0	9929607.0	0.004853791499999999	0.13727994999999998	0.06369195	5.2215831	2.208851	0.2812383049999999	0.12575025	16.210107049999998	0.75
5.0	6682735.0	0.021409747499999996	0.04406355	0.26122035	5.619661499999999	4.7567318	0.575996135	0.42505874999999993	3.97305065	1.0
5.0	3619617.0	0.013700176499999998	0.9377518499999999	0.61801365	5.6131199	3.8693494	0.051278315000000005	0.88035285	4.60538775	0.38
5.0	2116196.0	0.004441501499999999	0.25887114999999994	0.07770515	5.3106917	4.8975282	0.9455361349999999	0.53664885	4.73000115	0.98
5.0	6576354.0	0.0052620194999999995	0.68383085	0.56074885	5.9030997	4.2712997999999995	0.7268206549999999	0.00148125	8.29437265	0.72
5.0	7214543.0	0.026686162499999996	0.82017645	0.49321914999999994	5.7943241	1.8927254	0.108451715	0.36364595	7.64425915	0.51
5.0	8616337.0	0.0009056925	0.09392175	0.92586755	5.6895321	1.6390506	0.5779744250000001	0.30517154999999996	18.769878249999998	0.0
5.0	5601913.0	0.0237027015	0.8346486499999999	0.39679555	5.5613293	4.2846025999999995	0.47185407499999993	0.92077805	19.71236945	1.0
5.0	5506693.0	0.022818019499999998	0.09926215	0.37082804999999996	4.9600969	2.287223	0.39020823499999996	0.18363995	6.418544450000001	0.99
5.0	8769883.0	0.006678043499999999	0.13427825	0.6008316499999999	4.5770721	3.6925722	0.596232545	0.8665299499999999	1.89526385	0.99
5.0	9425432.0	0.0042654555	0.25093865000000004	0.6675710499999999	5.4980797	3.6667161999999998	0.47481336499999993	0.48170634999999995	3.23374165	0.89
5.0	9124072.0	0.0138827985	0.15951805	0.9032141499999999	5.2345647	1.9706478	0.7265492149999999	0.13266145	4.384159349999999	0.98
5.0	7918258.0	0.0059879565	0.00407535	0.12884705	4.6245691	2.0103966	0.578168375	0.51586895	2.9852919499999997	0.51
5.0	1517426.0	0.023173957499999998	0.87594215	0.14273505	4.8333191	4.7032846	0.23426829499999996	0.68030835	12.29809635	1.0
5.0	3996762.0	0.024467497499999998	0.39163514999999993	0.77011115	4.0408397	3.2868002	0.28757763499999994	0.44252815	1.72281605	1.0
5.0	8327968.0	0.0130000725	0.54740285	0.8729543499999999	4.0723003	2.4774165999999997	0.682055915	0.50147175	15.900899149999999	0.99
5.0	3496163.0	0.016162597499999997	0.7042948499999999	0.96025255	5.1713693	3.2815566	0.864420395	0.99324845	12.30322255	1.0
5.0	4617159.0	0.0023523224999999997	0.27791055	0.72552405	5.9417707	3.0706878	0.30314070499999995	0.73090535	13.78924485	0.38
5.0	4383241.0	0.013903021499999998	0.06955934999999999	0.17494025	5.4041429	2.5086414	0.496305725	0.28311595	18.84033975	1.0
5.0	9299174.0	0.017472136499999995	0.22131014999999998	0.34618185	4.4998149	4.8694054	0.624552845	0.49016324999999994	18.30750755	1.0
5.0	6450961.0	0.017892217499999998	0.91823085	0.01804655	5.5536191	3.5023061999999996	0.3390305449999999	0.79767965	12.33744535	1.0
5.0	2539636.0	0.0158827065	0.56339995	0.60652325	4.5218153	2.4873906	0.4480582549999999	0.9843235499999999	1.04463955	0.01
5.0	8546672.0	0.029108647499999998	0.19211815	0.08613475	4.3104067	2.1688602	0.096654245	0.77023535	13.85803815	0.98
5.0	7566260.0	0.006778087499999999	0.016602449999999998	0.9192783499999999	5.5464971	3.911085	0.29026278499999997	0.34789905	9.07743675	0.99
5.0	5899781.0	0.0134388615	0.23454614999999998	0.87317315	5.0446381	4.7756202	0.634414055	0.42446494999999995	12.516387349999999	1.0
5.0	7291131.0	0.008358115499999999	0.09780734999999999	0.11192555	5.5606943	1.5183902	0.535343225	0.30484035	7.198367149999998	0.76
5.0	2734733.0	0.006270073499999999	0.36211925	0.64514785	5.9207625	3.1437942	0.9289510249999999	0.79996415	13.18247035	0.9
5.0	42834.0	0.020788357499999997	0.38699795000000003	0.32723994999999995	5.594064899999999	4.5579582	0.9336498349999999	0.8940560499999999	13.226242549999998	1.0
5.0	2845215.0	0.0059426745	0.18477665	0.31351565000000003	4.8996399	2.3193162	0.20598093499999998	0.90134355	19.87419815	0.61
5.0	7079472.0	0.0233281095	0.50638595	0.40349205	5.8570521	4.395369	0.805343945	0.012848849999999998	18.279505349999997	1.0
5.0	795227.0	0.0028310444999999997	0.11606314999999999	0.10375084999999999	5.4118221	4.9833466	0.25481430499999996	0.6488859499999999	19.63844995	0.98
5.0	1785664.0	0.014360746499999999	0.46023424999999996	0.13942385	4.6735367	3.3816834	0.45082539499999996	0.9677924499999999	14.93101185	1.0
5.0	5702111.0	0.014051824499999999	0.17073665	0.11566145	4.7636835	4.774749	0.650072075	0.8661690499999999	1.4456231499999999	0.99
5.0	3650442.0	0.0187026675	0.36867435	0.9969287499999999	4.7264157	1.680155	0.620777615	0.32291035	9.442411550000001	0.99
5.0	9171084.0	0.0219781125	0.45378915	0.5269598499999999	5.093860100000001	3.8449954	0.25173819499999994	0.64406655	17.66382175	1.0
5.0	198608.0	0.0044590695	0.7943144499999999	0.28817154999999994	4.1645173	4.386209	0.511768445	0.35408355	8.94168555	0.97
5.0	1278387.0	0.019807708499999997	0.06538985	0.03885305	5.1571943000000005	1.7045254	0.7809234349999999	0.65892005	1.8544100499999998	0.99
5.0	7136493.0	0.0096316065	0.80201145	0.48236875	4.5780217	3.052103	0.837457025	0.5127849499999999	18.80544625	0.28
5.0	7093014.0	0.0122363265	0.42106805	0.34756964999999995	5.6597411	1.1735526	0.4650760849999999	0.45701625	7.459140249999999	0.62
5.0	9482411.0	0.023422657499999996	0.7099274499999999	0.07980945	5.0451077	3.8596302	0.19840806499999997	0.09571425	10.30145665	1.0
5.0	6106695.0	0.025538569499999997	0.7081092499999999	0.74848435	4.3382957	2.9208854	0.257144495	0.93611375	15.80413975	1.0
5.0	7196872.0	0.010302616499999999	0.15422505	0.05672275	4.6103625	3.579761	0.726417095	0.87474495	11.556727749999999	1.0
5.0	4361827.0	0.007068433499999999	0.22000504999999998	0.24409345	5.0782723	1.7130994	0.7306570849999999	0.7962504499999999	8.837863849999998	0.63
5.0	8842397.0	0.009667468499999998	0.7013593499999999	0.007189549999999999	5.6025497	3.091865	0.29710476499999994	0.25092764999999995	17.32037585	1.0
5.0	9949012.0	0.025092982499999996	0.22424025	0.5707860499999999	5.5455917	2.4165001999999998	0.586381865	0.54290185	4.05032175	1.0
5.0	3840995.0	0.0257170335	0.13725435	0.6971756499999999	5.4874749000000005	4.7654882	0.302732105	0.28144804999999995	16.87188655	1.0
5.0	1058260.0	0.028553992499999997	0.70133635	0.43628215	5.0579663	3.263553	0.5299862449999999	0.34117054999999996	2.22616595	0.99
5.0	2652671.0	0.024032335499999998	8.944999999999999e-05	0.87310375	5.2279421	4.8944746	0.781208285	0.26368535000000004	10.88899175	1.0
5.0	3567972.0	0.0249337545	0.9378673499999999	0.061427749999999996	5.6939499	2.0587226	0.9298620949999999	0.33634215	5.59680775	1.0
5.0	6320285.0	0.024419731499999996	0.48140105	0.39531905	4.6872533	3.9095338	0.37734381499999997	0.27906825	14.21852135	1.0
5.0	9271202.0	0.0221476545	0.9884102499999999	0.84181375	4.4031637	2.9310085999999997	0.690323225	0.9331513499999999	5.08246635	1.0
5.0	8824566.0	0.0060015434999999995	0.24248104999999998	0.26119325	5.1796167	1.8142125999999998	0.623626475	0.77106415	6.6887529500000005	0.55
5.0	8949104.0	0.026540830499999998	0.19514825	0.6324056499999999	5.0769185	1.2084514	0.798536885	0.7282358499999999	14.11082935	0.99
5.0	7156969.0	0.0266153445	0.59449535	0.49713984999999994	5.6609839	1.5572865999999999	0.714167645	0.43218835	2.11911235	0.85
5.0	3260282.0	0.005312986499999999	0.11900364999999999	0.26577834999999994	5.8481271	2.1482761999999997	0.8822498449999999	0.48008355	16.444128149999997	0.79
5.0	7094385.0	0.0075991455000000005	0.54004845	0.20087575	5.0197635	4.159853399999999	0.914644175	0.60878015	7.586704350000001	1.0
5.0	9372174.0	0.017820649499999997	0.60363965	0.20320505	5.4557825	3.5423033999999998	0.49172724499999987	0.9817235499999999	5.99937785	1.0
5.0	274782.0	0.0251495295	0.47582585	0.58258545	5.2844823000000005	3.8531782	0.9422383549999999	0.9710158499999999	13.811001749999999	1.0
5.0	9713763.0	0.0167028075	0.25407625	0.60374025	5.9392709	3.2786478	0.21436371499999995	0.14557255	18.77901345	1.0
5.0	8353319.0	0.0219480975	0.28507324999999994	0.89099035	4.3172603	1.9834238	0.37053270499999996	0.27979135	9.45372795	1.0
5.0	2031819.0	0.0250302975	0.5959679499999999	0.46342945	4.8197697	4.0939026	0.540907835	0.5581364499999999	4.91206485	1.0
5.0	7568703.0	0.0296413335	0.92186105	0.38345684999999996	5.7898145	2.8430817999999998	0.5297012149999999	0.66307205	7.78731395	1.0
5.0	8851101.0	0.0010952054999999997	0.64994645	0.30367104999999994	4.2220551	3.7829834	0.6692313649999999	0.06799395	17.661230149999998	0.0
5.0	1273375.0	0.025334581499999998	0.25895625	0.49370784999999995	4.9288573	4.7951478	0.3789924349999999	0.30523285	19.72626035	1.0
5.0	8546285.0	0.0015312705	0.27866075	0.65738225	4.3170099	1.1034114	0.32771430499999993	0.62797615	9.14251175	0.0
5.0	2852314.0	0.027372934499999998	0.12573475	0.00963375	5.9487209	2.2387878	0.42311655499999995	0.8568897499999999	2.19689265	1.0
5.0	3215021.0	0.011757460499999999	0.70770395	0.40389715	5.2790113000000005	4.0719958	0.33020316499999997	0.67895845	7.612147249999999	0.96
5.0	6197578.0	0.025162492499999998	0.22561945	0.28965204999999994	5.7867133	4.2191466	0.9155522749999999	0.18437455	7.11287095	1.0
5.0	6855139.0	0.027594322499999997	0.22150204999999998	0.39536925	4.4717233	2.4030494	0.822189875	0.17322055	8.00815475	1.0
5.0	8155803.0	0.0073984214999999985	0.36886425	0.30732925	5.3375235	2.8544182	0.7803977449999999	0.25545315	5.01722035	0.95
5.0	3986448.0	0.021253279499999996	0.80286605	0.53242625	4.7436289	4.845617	0.373400915	0.6277028499999999	14.12598755	0.97
5.0	4234304.0	0.018529009499999995	0.4765222499999999	0.47375944999999997	5.5864413	2.6608434	0.7889670049999999	0.26268464999999996	17.753573949999996	0.99
5.0	2609305.0	0.009008518499999998	0.83027475	0.028816049999999996	4.7183715	2.2502846	0.866997815	0.56800345	19.19809075	1.0
5.0	3795379.0	0.013885948499999998	0.027806249999999998	0.47882864999999997	5.1972589	1.1200494	0.14889690499999997	0.40689675000000003	15.92254585	0.66
5.0	4712268.0	0.0013869764999999998	0.77298625	0.6894863499999999	4.4735671	2.9923189999999997	0.9048485749999999	0.26017345000000003	2.1493432500000003	0.0
5.0	2414987.0	0.028079596499999998	0.78887105	0.5151226499999999	5.7917929	3.1302557999999996	0.4184438449999999	0.85438105	11.480640350000002	0.97
5.0	2049288.0	0.0222696615	0.06715825	0.64921845	5.4788263	2.9623174	0.8399780149999998	0.7276045499999999	18.47226795	1.0
5.0	6285033.0	0.0174217455	0.63175055	0.7832104499999999	4.3498327	4.2562169999999995	0.578507135	0.10807934999999999	12.473200349999999	1.0
5.0	3641460.0	0.0003758115	0.13113285	0.07438655	5.8419825	3.4501286	0.38782701499999994	0.26097855000000003	1.1670546499999999	0.0
5.0	8266187.0	0.027823027499999996	0.26364325	0.94004375	5.7831465	4.547121	0.23644674499999996	0.34979165	3.99275555	1.0
5.0	4340765.0	0.022549201499999998	0.24054494999999998	0.70551415	4.1069855	1.6053834	0.118165145	0.9738730499999999	8.88797635	0.87
5.0	3238354.0	0.0185835855	0.58315475	0.8923031499999999	5.7362339	1.249463	0.23624685499999998	0.56581105	12.22269485	0.97
5.0	5738306.0	0.0020500095	0.18143615	0.85066405	4.9344163	4.700391	0.233570705	0.47135125	2.1853235499999997	0.79
5.0	800170.0	0.011578261500000001	0.5997443499999999	0.63337185	4.0310739	2.050537	0.597505325	0.73081755	19.147887049999998	0.5
5.0	2784716.0	0.025725691499999998	0.41932355	0.10946044999999999	4.7390763	2.311673	0.175901765	0.6253252499999999	16.60056655	1.0
5.0	652143.0	0.026505289499999998	0.85097185	0.31769055	4.7162641	4.881863	0.513185765	0.12565445	4.83355875	1.0
5.0	3176590.0	0.0045960375	0.21625485	0.84556225	5.802705899999999	3.4657298	0.929832665	0.28758114999999995	11.175133649999998	0.95
5.0	9594261.0	0.017278879499999997	0.03742565	0.51177875	4.9555339	4.2612882	0.8434743349999999	0.8177603499999999	5.42705605	1.0
5.0	3101176.0	0.0263921385	0.68682285	0.58686425	5.4085435	2.2612262	0.818431655	0.12295434999999999	2.80543795	0.96
5.0	7762513.0	0.010219642499999999	0.27390455	0.09443905	5.0337945	2.1247938	0.5672393149999999	0.86409045	11.36918255	0.94
5.0	8108103.0	0.0243128835	0.8573950499999999	0.7060183499999999	5.0718441	1.7446494	0.5337907249999999	0.5221924499999999	6.62746465	0.95
5.0	7105099.0	0.008485609499999998	0.54144835	0.55214855	4.8592881	4.8280981999999995	0.523595615	0.82846965	17.23571375	0.98
5.0	8887426.0	0.0143590245	0.69079775	0.8908264499999999	4.8509223	4.935099	0.688697465	0.96874335	8.70311965	1.0
5.0	585191.0	0.027983893499999996	0.09284015	0.78539595	5.5051095	3.8831394	0.3476217649999999	0.11944144999999999	16.528267749999998	1.0
5.0	9848449.0	0.0247771155	0.43879245	0.68173195	4.9261129	2.5827798	0.879231425	0.66155275	10.00680845	1.0
5.0	7628029.0	0.0238664475	0.26798605	0.48295984999999997	4.5650984999999995	4.2292958	0.683778335	0.12010545	9.779802149999998	1.0
5.0	4866948.0	0.011720146499999999	0.21364545	0.059726249999999995	5.9589811	4.4130334	0.727255535	0.23096955	14.274084949999999	1.0
5.0	7713658.0	0.006267505499999999	0.14534165	0.63995585	4.0768065	1.861409	0.19644057499999995	0.16542305	7.71179465	0.24
5.0	1056348.0	0.0038273175	0.56754575	0.9585616499999999	4.9463601	2.5164614	0.078701135	0.87298245	14.682208750000001	0.64
5.0	4907941.0	0.015467461499999996	0.07934944999999999	0.15890905	4.2160235	2.0999762	0.6448626049999999	0.04964815	3.34006565	0.97
5.0	2310863.0	0.025984696499999998	0.44660164999999996	0.66332045	4.6240767	2.7885706	0.10057374499999999	0.63399465	1.2798386499999999	0.96
5.0	1834811.0	0.0232385115	0.33656675	0.21785444999999998	5.7508367	2.5070886	0.141589535	0.74954695	16.02861335	0.99
5.0	6416602.0	0.0116437485	0.05693065	0.7059240499999999	5.6953069	4.507949399999999	0.854547305	0.82476865	8.00406785	1.0
5.0	5929578.0	0.0009956295	0.004181549999999999	0.03150865	5.9196887	2.3486546	0.17246061499999998	0.11888385	14.54207615	0.0
5.0	5021180.0	0.0177428205	0.30581725	0.11624445	5.1245141	1.8317546	0.38447334499999997	0.92198215	19.614297150000002	0.99
5.0	6570769.0	0.0097160205	0.7137932499999999	0.02579335	5.0498509	4.240111799999999	0.662557595	0.60293255	12.32558935	1.0
5.0	5622446.0	0.022709800499999995	0.29408665	0.93966755	4.8994805	3.2677858	0.945870395	0.68655315	12.75632885	1.0
5.0	4104210.0	0.0096108075	0.18019664999999999	0.62123445	4.0592399	2.5247897999999998	0.694548815	0.14368085	10.227924749999998	0.86
5.0	715783.0	0.025967470499999996	0.8616943499999999	0.8007963499999999	5.0890725	1.026377	0.4405014049999999	0.5575846499999999	17.05248345	0.95
5.0	1314129.0	0.0230098185	0.42909624999999996	0.76163145	4.5160759	3.8431514	0.32657589499999995	0.29077584999999995	12.52155155	1.0
5.0	8405009.0	0.020920090500000002	0.92864805	0.48901854999999994	5.4095192999999995	4.109813	0.3987126949999999	0.82297625	8.87909195	0.62
5.0	9531166.0	0.0296149545	0.44163005	0.03387315	4.1912985	1.978031	0.175150085	0.33774554999999995	1.66230865	0.98
5.0	7616020.0	0.026277265499999997	0.9639628499999999	0.73598175	5.0894043	3.8418289999999997	0.228338015	0.08911205	2.9197799499999997	1.0
5.0	3683428.0	0.007077769499999999	0.49615005	0.6873646499999999	5.3479919	3.900169	0.45792711499999994	0.83631235	3.91884555	0.97
5.0	5133029.0	0.0203648475	0.36496275	0.17197395	4.0162719	1.5914774	0.150297935	0.9294352499999999	19.862178749999998	0.89
5.0	4937120.0	0.0129460095	0.041535249999999996	0.9088444499999999	4.2256121	4.1509046	0.3815773249999999	0.8623237499999999	14.043086749999999	1.0
5.0	6891057.0	0.023323981499999997	0.69989755	0.16638114999999998	4.8584243	1.1753346	0.38589714499999994	0.39270664999999993	10.316451449999999	0.99
5.0	5063187.0	0.024786742499999997	0.45447214999999996	0.10965725	5.5180381	1.716485	0.085584965	0.91596165	17.418755949999998	0.98
5.0	2937899.0	0.015045925499999998	0.51404805	0.96114015	5.8471229000000005	1.9405682	0.6419636149999999	0.09085315	4.39223435	1.0
5.0	6764423.0	0.0033466725	0.23896604999999999	0.78400635	5.6196657	4.6009182	0.319026065	0.29767195	5.03639325	0.97
5.0	461764.0	0.008508208500000001	0.32022454999999994	0.95848935	4.5120705	1.2444982	0.408793325	0.44400925	8.42475445	0.65
5.0	2119988.0	0.0184617165	0.62053215	0.85978245	5.0568339	1.9357182	0.44234442499999993	0.93656695	16.426342249999998	1.0
5.0	5422826.0	0.020411848499999996	0.48533894999999994	0.11388274999999999	4.7658451	3.9414166	0.6775587049999999	0.8523988499999999	2.62229315	1.0
5.0	4824113.0	0.026228107499999997	0.03435605	0.5166693499999999	5.5476757	4.294109	0.7110196249999999	0.87605475	15.921229149999998	1.0
5.0	2956772.0	0.0286378515	0.62330445	0.6966139499999999	4.8876688999999995	3.5063098	0.07768080499999999	0.16579905	3.9060395499999996	0.99
5.0	1444018.0	0.011125393499999997	0.12634245	0.25869655	4.7679563	2.9588414	0.9362801749999999	0.021789450000000002	19.207558449999997	0.99
5.0	4340696.0	0.021619078499999996	0.74158725	0.41456804999999997	4.2190615	2.6582521999999997	0.278164625	0.58967065	10.251610150000001	0.87
5.0	9504258.0	0.021797185499999996	0.88536905	0.97349635	5.2795261	2.2237326	0.144456305	0.9298628499999999	2.6289013499999996	1.0
5.0	1876336.0	0.014091619499999998	0.49924545	0.6338332499999999	4.2921195	2.7371902	0.8821475149999999	0.56840485	9.744066949999999	0.94
5.0	2814542.0	0.0139950795	0.12960075	0.53430215	5.3811063	1.9770113999999999	0.537955475	0.72935705	11.117848649999999	0.93
5.0	9745664.0	0.021398701499999995	0.20054734999999999	0.39346165	4.2488005	1.7302902	0.8836858849999999	0.55166385	7.184913249999999	0.94
5.0	6173511.0	0.009248848499999998	0.78363925	0.52895235	4.6148521	4.7553286	0.826305575	0.36315224999999995	17.10322105	0.73
5.0	1516189.0	0.007779535499999999	0.75675715	0.34408684999999994	5.9882627	2.7929222	0.23966199499999996	0.52064795	6.68180845	0.9
5.0	6036244.0	0.0144709665	0.6871843499999999	0.48710515	5.5598187	2.962643	0.326950115	0.20246295	2.65809295	0.86
5.0	364812.0	0.013564387499999999	0.35330704999999996	0.65395425	4.1381649	2.1372914	0.305160485	0.03432575	14.608255049999999	0.86
5.0	265776.0	0.029208349499999998	0.19579924999999998	0.85660675	5.5484605	3.0975938	0.4936270549999999	0.31461914999999996	10.19368865	1.0
5.0	143150.0	0.0041545275	0.23754894999999998	0.30637835	5.9702219	1.8251705999999999	0.556158875	0.11264335	9.02159195	0.36
5.0	1640135.0	0.007958575499999997	0.8356184499999999	0.36982885	5.0614145	1.2534034	0.218112845	0.30509964999999994	18.93394895	0.04
5.0	4612399.0	0.0276578775	0.41731644999999995	0.97338885	5.1429377	1.8340526	0.781181105	0.24148704999999998	10.28772725	1.0
5.0	5132280.0	0.0006590505	0.7012509499999999	0.56851315	4.2505575	4.9907014	0.523719635	0.29505465	16.80259925	0.0
5.0	5112856.0	0.008284069499999998	0.30155955	0.81928245	5.3781357	2.4244578	0.39002760499999994	0.34048654999999994	4.19471035	0.97
5.0	2806962.0	0.0017109494999999998	0.44984214999999994	0.28412775	5.5934775	4.7991702	0.09283185499999999	0.33045755	2.23498575	0.66
5.0	7985760.0	0.022158058499999998	0.13247414999999998	0.35928315	5.3351293	2.3816718	0.3520265449999999	0.70051485	18.665355449999996	1.0
5.0	2794845.0	0.012781393499999998	0.24704935	0.90385665	4.5293439	4.3605958	0.302677025	0.48771385	5.64269845	1.0
5.0	4699227.0	0.0093771165	0.69316505	0.10732465	5.3708533	1.4399094	0.4834852249999999	0.65212015	15.06155895	0.93
5.0	6395203.0	0.025801954499999998	0.04942265	0.24252485	4.1197733	2.3436642	0.9103338049999999	0.89866435	13.07540725	0.99
5.0	1100592.0	0.027816373499999998	0.48055505	0.016277649999999998	4.9501457	2.401979	0.603005765	0.22012525	14.594880949999999	1.0
5.0	3533807.0	0.0177621705	0.31224045	0.18053865	4.4436437	1.1938826	0.48955581499999995	0.18710264999999998	4.41702745	0.89
5.0	2815412.0	0.0156899085	0.15159575	0.11397555	4.6471121	3.4231138	0.185226575	0.87445065	10.13517815	1.0
5.0	3183457.0	0.0005535075	0.37937075	0.84295395	5.3781695	1.5656554	0.218072975	0.86104435	5.51125835	0.0
5.0	6954230.0	0.0173573325	0.22930394999999998	0.86921355	5.7924719	3.7177581999999996	0.8215301749999999	0.20476395	11.81928115	1.0
5.0	8198056.0	0.023623432499999996	0.25536744999999994	0.25473135	5.0268443000000005	1.1169714	0.30262014499999995	0.36828755	12.158621149999998	0.94
5.0	5314814.0	0.0015956054999999997	0.17076624999999998	0.38880024999999996	4.7715813	3.0188574	0.8253054950000001	0.50412195	16.565313949999997	0.0
5.0	554603.0	0.0020251245	0.68735885	0.5200182499999999	5.1141653	1.4913782	0.30211866499999995	0.06365225	12.745848449999999	0.0
